id,created_at,chapter,topic,subtopic,seeded
237,2024-11-15 22:41:39.623775,Theoretical Approaches to Drama,English,Drama,False
238,2024-11-15 22:41:39.623781,Future Directions in Drama,English,Drama,False
239,2024-11-15 22:41:39.623788,Fundamentals of Drama,English,Drama,False
240,2024-11-15 22:41:39.623794,Historical Background of Drama,English,Drama,False
241,2024-11-15 22:41:39.623807,Modern Developments in Microeconomics,Economics,Microeconomics,False
242,2024-11-15 22:41:39.623814,Future Directions in Microeconomics,Economics,Microeconomics,False
243,2024-11-15 22:41:39.623820,Practical Applications of Microeconomics,Economics,Microeconomics,False
244,2024-11-15 22:41:39.623827,Introduction to Microeconomics,Economics,Microeconomics,False
245,2024-11-15 22:41:39.623833,Modern Developments in Microeconomics,Economics,Microeconomics,False
246,2024-11-15 22:41:39.623845,Future Directions in Macroeconomics,Economics,Macroeconomics,False
247,2024-11-15 22:41:39.623852,Fundamentals of Macroeconomics,Economics,Macroeconomics,False
248,2024-11-15 22:41:39.623858,Theoretical Approaches to Macroeconomics,Economics,Macroeconomics,False
249,2024-11-15 22:41:39.623864,Theoretical Approaches to Macroeconomics,Economics,Macroeconomics,False
250,2024-11-15 22:41:39.623872,Challenges in Macroeconomics,Economics,Macroeconomics,False
251,2024-11-15 22:41:39.623886,Theoretical Approaches to Economic Theories,Economics,Economic Theories,False
252,2024-11-15 22:41:39.623893,Future Directions in Economic Theories,Economics,Economic Theories,False
253,2024-11-15 22:41:39.623899,Challenges in Economic Theories,Economics,Economic Theories,False
254,2024-11-15 22:41:39.623906,Case Studies on Economic Theories,Economics,Economic Theories,False
255,2024-11-15 22:41:39.623913,Challenges in Economic Theories,Economics,Economic Theories,False
256,2024-11-15 22:41:39.623927,Challenges in International Trade,Economics,International Trade,False
257,2024-11-15 22:41:39.623933,Future Directions in International Trade,Economics,International Trade,False
258,2024-11-15 22:41:39.623940,Practical Applications of International Trade,Economics,International Trade,False
259,2024-11-15 22:41:39.623947,Practical Applications of International Trade,Economics,International Trade,False
260,2024-11-15 22:41:39.623953,Historical Background of International Trade,Economics,International Trade,False
261,2024-11-15 22:41:39.623966,Advanced Concepts in Public Finance,Economics,Public Finance,False
262,2024-11-15 22:41:39.623973,Case Studies on Public Finance,Economics,Public Finance,False
263,2024-11-15 22:41:39.623980,Practical Applications of Public Finance,Economics,Public Finance,False
264,2024-11-15 22:41:39.623986,Introduction to Public Finance,Economics,Public Finance,False
265,2024-11-15 22:41:39.623993,Modern Developments in Public Finance,Economics,Public Finance,False
266,2024-11-15 22:41:39.624006,Modern Developments in Development Economics,Economics,Development Economics,False
267,2024-11-15 22:41:39.624012,Advanced Concepts in Development Economics,Economics,Development Economics,False
268,2024-11-15 22:41:39.624019,Future Directions in Development Economics,Economics,Development Economics,False
269,2024-11-15 22:41:39.624025,Case Studies on Development Economics,Economics,Development Economics,False
270,2024-11-15 22:41:39.624032,Case Studies on Development Economics,Economics,Development Economics,False
271,2024-11-15 22:41:39.624047,Theoretical Approaches to Political Ideologies,Political Science,Political Ideologies,False
272,2024-11-15 22:41:39.624054,Advanced Concepts in Political Ideologies,Political Science,Political Ideologies,False
273,2024-11-15 22:41:39.624060,Fundamentals of Political Ideologies,Political Science,Political Ideologies,False
274,2024-11-15 22:41:39.624066,Advanced Concepts in Political Ideologies,Political Science,Political Ideologies,False
275,2024-11-15 22:41:39.624073,Modern Developments in Political Ideologies,Political Science,Political Ideologies,False
276,2024-11-15 22:41:39.624087,Case Studies on Governance,Political Science,Governance,False
277,2024-11-15 22:41:39.624094,Fundamentals of Governance,Political Science,Governance,False
278,2024-11-15 22:41:39.624100,Historical Background of Governance,Political Science,Governance,False
279,2024-11-15 22:41:39.624108,Historical Background of Governance,Political Science,Governance,False
280,2024-11-15 22:41:39.624115,Practical Applications of Governance,Political Science,Governance,False
281,2024-11-15 22:41:39.624128,Case Studies on Public Policy,Political Science,Public Policy,False
282,2024-11-15 22:41:39.624135,Advanced Concepts in Public Policy,Political Science,Public Policy,False
283,2024-11-15 22:41:39.624141,Historical Background of Public Policy,Political Science,Public Policy,False
284,2024-11-15 22:41:39.624148,Theoretical Approaches to Public Policy,Political Science,Public Policy,False
285,2024-11-15 22:41:39.624167,Advanced Concepts in Public Policy,Political Science,Public Policy,False
286,2024-11-15 22:41:39.624180,Introduction to International Relations,Political Science,International Relations,False
287,2024-11-15 22:41:39.624188,Introduction to International Relations,Political Science,International Relations,False
288,2024-11-15 22:41:39.624194,Practical Applications of International Relations,Political Science,International Relations,False
289,2024-11-15 22:41:39.624200,Case Studies on International Relations,Political Science,International Relations,False
290,2024-11-15 22:41:39.624206,Fundamentals of International Relations,Political Science,International Relations,False
291,2024-11-15 22:41:39.624219,Challenges in Comparative Politics,Political Science,Comparative Politics,False
292,2024-11-15 22:41:39.624226,Challenges in Comparative Politics,Political Science,Comparative Politics,False
293,2024-11-15 22:41:39.624232,Historical Background of Comparative Politics,Political Science,Comparative Politics,False
294,2024-11-15 22:41:39.624238,Case Studies on Comparative Politics,Political Science,Comparative Politics,False
295,2024-11-15 22:41:39.624245,Challenges in Comparative Politics,Political Science,Comparative Politics,False
296,2024-11-15 22:41:39.624258,Fundamentals of Political Economy,Political Science,Political Economy,False
297,2024-11-15 22:41:39.624264,Modern Developments in Political Economy,Political Science,Political Economy,False
298,2024-11-15 22:41:39.624270,Theoretical Approaches to Political Economy,Political Science,Political Economy,False
299,2024-11-15 22:41:39.624277,Fundamentals of Political Economy,Political Science,Political Economy,False
300,2024-11-15 22:41:39.624284,Fundamentals of Political Economy,Political Science,Political Economy,False
301,2024-11-15 22:41:39.624297,Practical Applications of Cognitive Psychology,Psychology,Cognitive Psychology,False
302,2024-11-15 22:41:39.624304,Modern Developments in Cognitive Psychology,Psychology,Cognitive Psychology,False
303,2024-11-15 22:41:39.624310,Fundamentals of Cognitive Psychology,Psychology,Cognitive Psychology,False
304,2024-11-15 22:41:39.624317,Fundamentals of Cognitive Psychology,Psychology,Cognitive Psychology,False
305,2024-11-15 22:41:39.624323,Fundamentals of Cognitive Psychology,Psychology,Cognitive Psychology,False
306,2024-11-15 22:41:39.624336,Advanced Concepts in Developmental Psychology,Psychology,Developmental Psychology,False
307,2024-11-15 22:41:39.624343,Practical Applications of Developmental Psychology,Psychology,Developmental Psychology,False
308,2024-11-15 22:41:39.624349,Practical Applications of Developmental Psychology,Psychology,Developmental Psychology,False
309,2024-11-15 22:41:39.624355,Practical Applications of Developmental Psychology,Psychology,Developmental Psychology,False
310,2024-11-15 22:41:39.624367,Future Directions in Developmental Psychology,Psychology,Developmental Psychology,False
311,2024-11-15 22:41:39.624380,Case Studies on Social Psychology,Psychology,Social Psychology,False
312,2024-11-15 22:41:39.624387,Fundamentals of Social Psychology,Psychology,Social Psychology,False
313,2024-11-15 22:41:39.624393,Advanced Concepts in Social Psychology,Psychology,Social Psychology,False
314,2024-11-15 22:41:39.624401,Future Directions in Social Psychology,Psychology,Social Psychology,False
315,2024-11-15 22:41:39.624407,Fundamentals of Social Psychology,Psychology,Social Psychology,False
316,2024-11-15 22:41:39.624421,Challenges in Behavioral Psychology,Psychology,Behavioral Psychology,False
317,2024-11-15 22:41:39.624427,Advanced Concepts in Behavioral Psychology,Psychology,Behavioral Psychology,False
318,2024-11-15 22:41:39.624433,Theoretical Approaches to Behavioral Psychology,Psychology,Behavioral Psychology,False
319,2024-11-15 22:41:39.624441,Practical Applications of Behavioral Psychology,Psychology,Behavioral Psychology,False
320,2024-11-15 22:41:39.624447,Case Studies on Behavioral Psychology,Psychology,Behavioral Psychology,False
321,2024-11-15 22:41:39.624460,Fundamentals of Clinical Psychology,Psychology,Clinical Psychology,False
322,2024-11-15 22:41:39.624467,Theoretical Approaches to Clinical Psychology,Psychology,Clinical Psychology,False
323,2024-11-15 22:41:39.624473,Fundamentals of Clinical Psychology,Psychology,Clinical Psychology,False
324,2024-11-15 22:41:39.624479,Theoretical Approaches to Clinical Psychology,Psychology,Clinical Psychology,False
325,2024-11-15 22:41:39.624486,Historical Background of Clinical Psychology,Psychology,Clinical Psychology,False
326,2024-11-15 22:41:39.624499,Introduction to Neuropsychology,Psychology,Neuropsychology,False
327,2024-11-15 22:41:39.624506,Fundamentals of Neuropsychology,Psychology,Neuropsychology,False
328,2024-11-15 22:41:39.624512,Historical Background of Neuropsychology,Psychology,Neuropsychology,False
329,2024-11-15 22:41:39.624518,Theoretical Approaches to Neuropsychology,Psychology,Neuropsychology,False
330,2024-11-15 22:41:39.624524,Challenges in Neuropsychology,Psychology,Neuropsychology,False
331,2024-11-15 22:41:39.624537,Modern Developments in Metaphysics,Philosophy,Metaphysics,False
332,2024-11-15 22:41:39.624544,Introduction to Metaphysics,Philosophy,Metaphysics,False
333,2024-11-15 22:41:39.624550,Future Directions in Metaphysics,Philosophy,Metaphysics,False
334,2024-11-15 22:41:39.624557,Practical Applications of Metaphysics,Philosophy,Metaphysics,False
335,2024-11-15 22:41:39.624564,Practical Applications of Metaphysics,Philosophy,Metaphysics,False
336,2024-11-15 22:41:39.624585,Future Directions in Epistemology,Philosophy,Epistemology,False
337,2024-11-15 22:41:39.624592,Historical Background of Epistemology,Philosophy,Epistemology,False
338,2024-11-15 22:41:39.624598,Challenges in Epistemology,Philosophy,Epistemology,False
339,2024-11-15 22:41:39.624605,Practical Applications of Epistemology,Philosophy,Epistemology,False
340,2024-11-15 22:41:39.624611,Advanced Concepts in Epistemology,Philosophy,Epistemology,False
341,2024-11-15 22:41:39.624625,Modern Developments in Ethics,Philosophy,Ethics,False
342,2024-11-15 22:41:39.624632,Fundamentals of Ethics,Philosophy,Ethics,False
343,2024-11-15 22:41:39.624638,Advanced Concepts in Ethics,Philosophy,Ethics,False
344,2024-11-15 22:41:39.624645,Introduction to Ethics,Philosophy,Ethics,False
345,2024-11-15 22:41:39.624651,Practical Applications of Ethics,Philosophy,Ethics,False
346,2024-11-15 22:41:39.624664,Introduction to Logic,Philosophy,Logic,False
347,2024-11-15 22:41:39.624670,Challenges in Logic,Philosophy,Logic,False
348,2024-11-15 22:41:39.624677,Fundamentals of Logic,Philosophy,Logic,False
349,2024-11-15 22:41:39.624683,Case Studies on Logic,Philosophy,Logic,False
350,2024-11-15 22:41:39.624689,Case Studies on Logic,Philosophy,Logic,False
351,2024-11-15 22:41:39.624707,Case Studies on Political Philosophy,Philosophy,Political Philosophy,False
352,2024-11-15 22:41:39.624714,Historical Background of Political Philosophy,Philosophy,Political Philosophy,False
353,2024-11-15 22:41:39.624720,Historical Background of Political Philosophy,Philosophy,Political Philosophy,False
354,2024-11-15 22:41:39.624727,Practical Applications of Political Philosophy,Philosophy,Political Philosophy,False
355,2024-11-15 22:41:39.624733,Practical Applications of Political Philosophy,Philosophy,Political Philosophy,False
356,2024-11-15 22:41:39.624745,Practical Applications of Aesthetics,Philosophy,Aesthetics,False
357,2024-11-15 22:41:39.624752,Theoretical Approaches to Aesthetics,Philosophy,Aesthetics,False
358,2024-11-15 22:41:39.624758,Historical Background of Aesthetics,Philosophy,Aesthetics,False
359,2024-11-15 22:41:39.624765,Practical Applications of Aesthetics,Philosophy,Aesthetics,False
360,2024-11-15 22:41:39.624773,Challenges in Aesthetics,Philosophy,Aesthetics,False
361,2024-11-15 22:41:39.624792,Case Studies on Social Theory,Sociology,Social Theory,False
362,2024-11-15 22:41:39.624803,Fundamentals of Social Theory,Sociology,Social Theory,False
363,2024-11-15 22:41:39.624811,Fundamentals of Social Theory,Sociology,Social Theory,False
364,2024-11-15 22:41:39.624821,Case Studies on Social Theory,Sociology,Social Theory,False
365,2024-11-15 22:41:39.624827,Case Studies on Social Theory,Sociology,Social Theory,False
366,2024-11-15 22:41:39.624840,Future Directions in Research Methods,Sociology,Research Methods,False
367,2024-11-15 22:41:39.624847,Fundamentals of Research Methods,Sociology,Research Methods,False
368,2024-11-15 22:41:39.624854,Historical Background of Research Methods,Sociology,Research Methods,False
369,2024-11-15 22:41:39.624860,Theoretical Approaches to Research Methods,Sociology,Research Methods,False
370,2024-11-15 22:41:39.624866,Theoretical Approaches to Research Methods,Sociology,Research Methods,False
371,2024-11-15 22:41:39.624878,Practical Applications of Cultural Studies,Sociology,Cultural Studies,False
372,2024-11-15 22:41:39.624885,Case Studies on Cultural Studies,Sociology,Cultural Studies,False
373,2024-11-15 22:41:39.626070,Challenges in Cultural Studies,Sociology,Cultural Studies,False
374,2024-11-15 22:41:39.626353,Future Directions in Cultural Studies,Sociology,Cultural Studies,False
375,2024-11-15 22:41:39.626372,Modern Developments in Cultural Studies,Sociology,Cultural Studies,False
376,2024-11-15 22:41:39.626392,Future Directions in Social Movements,Sociology,Social Movements,False
377,2024-11-15 22:41:39.626398,Historical Background of Social Movements,Sociology,Social Movements,False
378,2024-11-15 22:41:39.626414,Future Directions in Social Movements,Sociology,Social Movements,False
379,2024-11-15 22:41:39.626419,Introduction to Social Movements,Sociology,Social Movements,False
380,2024-11-15 22:41:39.626425,Future Directions in Social Movements,Sociology,Social Movements,False
381,2024-11-15 22:41:39.626441,Practical Applications of Family Studies,Sociology,Family Studies,False
382,2024-11-15 22:41:39.626452,Fundamentals of Family Studies,Sociology,Family Studies,False
383,2024-11-15 22:41:39.626458,Introduction to Family Studies,Sociology,Family Studies,False
384,2024-11-15 22:41:39.626465,Case Studies on Family Studies,Sociology,Family Studies,False
385,2024-11-15 22:41:39.626471,Advanced Concepts in Family Studies,Sociology,Family Studies,False
386,2024-11-15 22:41:39.626489,Theoretical Approaches to Criminology,Sociology,Criminology,False
387,2024-11-15 22:41:39.626495,Case Studies on Criminology,Sociology,Criminology,False
388,2024-11-15 22:41:39.626501,Future Directions in Criminology,Sociology,Criminology,False
389,2024-11-15 22:41:39.626508,Introduction to Criminology,Sociology,Criminology,False
390,2024-11-15 22:41:39.626514,Case Studies on Criminology,Sociology,Criminology,False
391,2024-11-15 22:41:39.626528,Practical Applications of Biodiversity,Environmental Science,Biodiversity,False
392,2024-11-15 22:41:39.626534,Practical Applications of Biodiversity,Environmental Science,Biodiversity,False
393,2024-11-15 22:41:39.626540,Fundamentals of Biodiversity,Environmental Science,Biodiversity,False
394,2024-11-15 22:41:39.626547,Future Directions in Biodiversity,Environmental Science,Biodiversity,False
395,2024-11-15 22:41:39.626553,Case Studies on Biodiversity,Environmental Science,Biodiversity,False
396,2024-11-15 22:41:39.626565,Practical Applications of Conservation,Environmental Science,Conservation,False
397,2024-11-15 22:41:39.626571,Modern Developments in Conservation,Environmental Science,Conservation,False
398,2024-11-15 22:41:39.626578,Challenges in Conservation,Environmental Science,Conservation,False
399,2024-11-15 22:41:39.626584,Advanced Concepts in Conservation,Environmental Science,Conservation,False
400,2024-11-15 22:41:39.626594,Modern Developments in Conservation,Environmental Science,Conservation,False
401,2024-11-15 22:41:39.626607,Modern Developments in Pollution,Environmental Science,Pollution,False
402,2024-11-15 22:41:39.626623,Introduction to Pollution,Environmental Science,Pollution,False
403,2024-11-15 22:41:39.626633,Challenges in Pollution,Environmental Science,Pollution,False
404,2024-11-15 22:41:39.626640,Introduction to Pollution,Environmental Science,Pollution,False
405,2024-11-15 22:41:39.626647,Case Studies on Pollution,Environmental Science,Pollution,False
406,2024-11-15 22:41:39.626660,Fundamentals of Climate Policy,Environmental Science,Climate Policy,False
407,2024-11-15 22:41:39.626667,Introduction to Climate Policy,Environmental Science,Climate Policy,False
408,2024-11-15 22:41:39.626673,Theoretical Approaches to Climate Policy,Environmental Science,Climate Policy,False
409,2024-11-15 22:41:39.626679,Advanced Concepts in Climate Policy,Environmental Science,Climate Policy,False
410,2024-11-15 22:41:39.626686,Challenges in Climate Policy,Environmental Science,Climate Policy,False
411,2024-11-15 22:41:39.626701,Practical Applications of Renewable Energy,Environmental Science,Renewable Energy,False
412,2024-11-15 22:41:39.626708,Introduction to Renewable Energy,Environmental Science,Renewable Energy,False
413,2024-11-15 22:41:39.626718,Practical Applications of Renewable Energy,Environmental Science,Renewable Energy,False
414,2024-11-15 22:41:39.626724,Case Studies on Renewable Energy,Environmental Science,Renewable Energy,False
415,2024-11-15 22:41:39.626729,Challenges in Renewable Energy,Environmental Science,Renewable Energy,False
416,2024-11-15 22:41:39.626739,Advanced Concepts in Sustainable Development,Environmental Science,Sustainable Development,False
417,2024-11-15 22:41:39.626751,Modern Developments in Sustainable Development,Environmental Science,Sustainable Development,False
418,2024-11-15 22:41:39.626761,Theoretical Approaches to Sustainable Development,Environmental Science,Sustainable Development,False
419,2024-11-15 22:41:39.626768,Theoretical Approaches to Sustainable Development,Environmental Science,Sustainable Development,False
420,2024-11-15 22:41:39.626773,Introduction to Sustainable Development,Environmental Science,Sustainable Development,False
421,2024-11-15 22:41:39.626786,Advanced Concepts in Civil Engineering,Engineering,Civil Engineering,False
422,2024-11-15 22:41:39.626791,Case Studies on Civil Engineering,Engineering,Civil Engineering,False
423,2024-11-15 22:41:39.626797,Challenges in Civil Engineering,Engineering,Civil Engineering,False
424,2024-11-15 22:41:39.626804,Practical Applications of Civil Engineering,Engineering,Civil Engineering,False
425,2024-11-15 22:41:39.626809,Future Directions in Civil Engineering,Engineering,Civil Engineering,False
426,2024-11-15 22:41:39.626820,Introduction to Electrical Engineering,Engineering,Electrical Engineering,False
427,2024-11-15 22:41:39.626827,Theoretical Approaches to Electrical Engineering,Engineering,Electrical Engineering,False
428,2024-11-15 22:41:39.626833,Theoretical Approaches to Electrical Engineering,Engineering,Electrical Engineering,False
429,2024-11-15 22:41:39.626839,Case Studies on Electrical Engineering,Engineering,Electrical Engineering,False
430,2024-11-15 22:41:39.626846,Case Studies on Electrical Engineering,Engineering,Electrical Engineering,False
431,2024-11-15 22:41:39.626858,Case Studies on Mechanical Engineering,Engineering,Mechanical Engineering,False
432,2024-11-15 22:41:39.626864,Case Studies on Mechanical Engineering,Engineering,Mechanical Engineering,False
433,2024-11-15 22:41:39.626870,Historical Background of Mechanical Engineering,Engineering,Mechanical Engineering,False
434,2024-11-15 22:41:39.626877,Challenges in Mechanical Engineering,Engineering,Mechanical Engineering,False
435,2024-11-15 22:41:39.626883,Advanced Concepts in Mechanical Engineering,Engineering,Mechanical Engineering,False
436,2024-11-15 22:41:39.626899,Introduction to Chemical Engineering,Engineering,Chemical Engineering,False
437,2024-11-15 22:41:39.626910,Theoretical Approaches to Chemical Engineering,Engineering,Chemical Engineering,False
438,2024-11-15 22:41:39.626924,Advanced Concepts in Chemical Engineering,Engineering,Chemical Engineering,False
439,2024-11-15 22:41:39.626931,Historical Background of Chemical Engineering,Engineering,Chemical Engineering,False
440,2024-11-15 22:41:39.626937,Fundamentals of Chemical Engineering,Engineering,Chemical Engineering,False
441,2024-11-15 22:41:39.626950,Future Directions in Aerospace Engineering,Engineering,Aerospace Engineering,False
442,2024-11-15 22:41:39.626961,Fundamentals of Aerospace Engineering,Engineering,Aerospace Engineering,False
443,2024-11-15 22:41:39.626967,Practical Applications of Aerospace Engineering,Engineering,Aerospace Engineering,False
444,2024-11-15 22:41:39.626974,Historical Background of Aerospace Engineering,Engineering,Aerospace Engineering,False
445,2024-11-15 22:41:39.626982,Modern Developments in Aerospace Engineering,Engineering,Aerospace Engineering,False
446,2024-11-15 22:41:39.626995,Advanced Concepts in Environmental Engineering,Engineering,Environmental Engineering,False
447,2024-11-15 22:41:39.627001,Fundamentals of Environmental Engineering,Engineering,Environmental Engineering,False
448,2024-11-15 22:41:39.627008,Future Directions in Environmental Engineering,Engineering,Environmental Engineering,False
449,2024-11-15 22:41:39.627014,Challenges in Environmental Engineering,Engineering,Environmental Engineering,False
450,2024-11-15 22:41:39.627022,Modern Developments in Environmental Engineering,Engineering,Environmental Engineering,False
